ID,License Plate Number,Enable or not,Start time,Expiration time,Time,Alarm,Blacklist or not,Unique code
1849,BHS990,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BHS990
1850,VFK2464,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VFK2464
1851,NDD3803,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,NDD3803
1852,VHG9439,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VHG9439
1853,PJJ9810,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,PJJ9810
1854,NDK8303,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,NDK8303
1855,WUQ3481,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WUQ3481
1856,VJT6866,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJT6866
1857,WD3039E,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WD3039E
1858,NBD9488,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,NBD9488
1859,BRB2600,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BRB2600
1860,DBJ5553,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,DBJ5553
1861,BDV6826,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BDV6826
1862,VKG2799,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VKG2799
1863,WC8946R,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WC8946R
1864,VDN9988,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VDN9988
1865,JRD2555,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,JRD2555
1866,UKM414,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,UKM414
1867,BPW1368,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BPW1368
1868,WVL9227,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WVL9227
1869,VH4087,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VH4087
1870,WWN8821,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WWN8821
1871,BPS6032,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BPS6032
1872,VKS7006,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VKS7006
1873,JWA7628,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,JWA7628
1874,BRA1100,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BRA1100
1875,VKK3393,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VKK3393
1876,QKH401,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,QKH401
1877,BHQ4975,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BHQ4975
1878,BHG7068,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BHG7068
1879,VBP6040,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VBP6040
1880,VKJ8958,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VKJ8958
1881,BPR8296,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BPR8296
1882,VCA3482,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VCA3482
1883,WTY3482,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WTY3482
1884,AKC5233,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,AKC5233
1885,VEJ7287,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VEJ7287
1886,WTH6758,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WTH6758
1887,W9721V,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,W9721V
1888,WRL3005,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WRL3005
1889,VJL2122,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJL2122
1890,WA8427D,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WA8427D
1891,WFP4875,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WFP4875
1892,WYS8969,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WYS8969
1893,VKJ54864,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VKJ54864
1894,WUG7079,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WUG7079
1895,WC5215,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WC5215
1896,VEE8276,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VEE8276
1897,WA7595J,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WA7595J
1898,VJW6960,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJW6960
1899,VJW1005,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJW1005
1900,VCR2891,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VCR2891
1901,WYY7688,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WYY7688
1902,PMW5781,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,PMW5781
1903,BRD4111,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BRD4111
1904,KDY8040,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,KDY8040
1905,WVT210,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WVT210
1906,VJD9386,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJD9386
1907,BFA6895,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BFA6895
1908,VJQ8208,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJQ8208
1909,FC4881,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,FC4881
1910,WSL1218,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WSL1218
1911,RAD9795,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,RAD9795
1912,VJL1625,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJL1625
1913,WPB5012,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WPB5012
1914,VJX7522,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJX7522
1915,NDV7295,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,NDV7295
1916,VJX520,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJX520
1917,VCU6138,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VCU6138
1918,WQL3460,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WQL3460
1919,VEJ768,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VEJ768
1920,AHR1438,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,AHR1438
1921,WA1011A,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WA1011A
1922,VHN9323,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VHN9323
1923,W9446C,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,W9446C
1924,WXS7688,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WXS7688
1925,VGJ8451,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VGJ8451
1926,VKK5174,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VKK5174
1927,VHM9323,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VHM9323
1928,VAJ9323,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VAJ9323
1929,W470D,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,W470D
1930,VF4738,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VF4738
1931,VJB4204,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJB4204
1932,BQS5810,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BQS5810
1933,WXX3127,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WXX3127
1934,VBA3128,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VBA3128
1935,BRG3666,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BRG3666
1936,VAD990,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VAD990
1937,BJD6279,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BJD6279
1938,VAG2320,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VAG2320
1939,CES1128,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,CES1128
1940,BGH16,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BGH16
1941,VKM1146,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VKM1146
1942,PKH3282,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,PKH3282
1943,WC3598M,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WC3598M
1944,PEY535,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,PEY535
1945,VKK2738,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VKK2738
1946,WQQ8460,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WQQ8460
1947,BMX8255,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BMX8255
1948,SMQ1053Y,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,SMQ1053Y
1949,WYU9183,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WYU9183
1950,VBQ9001,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VBQ9001
1951,VDK5406,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VDK5406
1952,JRU2707,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,JRU2707
1953,WNS1678,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WNS1678
1954,VKG7522,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VKG7522
1955,WVK5983,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WVK5983
1956,WC852S,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WC852S
1957,BRK2088,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BRK2088
1958,BNV7317,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BNV7317
1959,WA9176V,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WA9176V
1960,VJC7045,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJC7045
1961,LC19,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,LC19
1962,JQL9809,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,JQL9809
1963,KV2283C,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,KV2283C
1964,WC4716W,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WC4716W
1965,VEJ87,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VEJ87
1966,VJE8712,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJE8712
1967,SD6601T,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,SD6601T
1968,SD5289U,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,SD5289U
1969,QAA5130R,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,QAA5130R
1970,UR5505,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,UR5505
1971,MU4206,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,MU4206
1972,WRS3053,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WRS3053
1973,PNY589,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,PNY589
1974,WTT6550,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WTT6550
1975,JTE6549,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,JTE6549
1976,SYL25,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,SYL25
1977,VBS248,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VBS248
1978,VHB2211,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VHB2211
1979,VKU7885,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VKU7885
1980,FD6136,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,FD6136
1981,JWF2228,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,JWF2228
1982,WUG9433,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WUG9433
1983,BQY4912,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BQY4912
1984,WUW5907,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WUW5907
1985,BMW67,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BMW67
1986,WRD2624,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WRD2624
1987,VHT1728,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VHT1728
1988,WB166W,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WB166W
1989,VKC5671,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VKC5671
1990,AFK5800,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,AFK5800
1991,SMS2030,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,SMS2030
1992,WVX8735,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WVX8735
1993,PLD7641,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,PLD7641
1994,SD202R,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,SD202R
1995,WYG6265,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WYG6265
1996,VCM4912,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VCM4912
1997,BQU5212,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BQU5212
1998,WUD5212,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WUD5212
1999,XX2030,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,XX2030
2000,VDB2961,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VDB2961
2001,QML3090,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,QML3090
2002,WC53B,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WC53B
2003,WRT1822,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WRT1822
2004,VFY3344,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VFY3344
2005,G5471,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,G5471
2006,VAV2244,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VAV2244
2007,WNL6061,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WNL6061
2008,WVH6373,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WVH6373
2009,W6760P,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,W6760P
2010,VLB2255,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VLB2255
2011,WVE630,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WVE630
2012,BPX489,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BPX489
2013,VKM4346,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VKM4346
2014,AMV1904,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,AMV1904
2015,VKL8579,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VKL8579
2016,VDU5706,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VDU5706
2017,WVL4861,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WVL4861
2018,VJN8515,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJN8515
2019,VN2552,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VN2552
2020,VHH2927,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VHH2927
2021,PJJ9599,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,PJJ9599
2022,WSS6881,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WSS6881
2023,WWR9272,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WWR9272
2024,WRT2531,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WRT2531
2025,KDL32,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,KDL32
2026,WTD6370,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WTD6370
2027,VET494,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VET494
2028,BPD3688,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BPD3688
2029,WXS8930,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WXS8930
2030,WTK2727,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WTK2727
2031,BMV9628,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BMV9628
2032,PFR7557,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,PFR7557
2033,WBY8888,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WBY8888
2034,WLW3508,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WLW3508
2035,DDG8182,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,DDG8182
2036,VCR155,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VCR155
2037,VAV5930,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VAV5930
2038,VY1409,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VY1409
2039,AGT3053,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,AGT3053
2040,VBT3788,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VBT3788
2041,BKM8822,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BKM8822
2042,WB3835S,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WB3835S
2043,WA1211W,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WA1211W
2044,VEG6310,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VEG6310
2045,QTQ7433,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,QTQ7433
2046,HBB3046,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,HBB3046
2047,JPI6617,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,JPI6617
2048,CBA4803,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,CBA4803
2049,VAR3392,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VAR3392
2050,VEN5216,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VEN5216
2051,AEW9529,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,AEW9529
2052,W6473W,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,W6473W
2053,BLS9986,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BLS9986
2054,WLC1495,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WLC1495
2055,WC203V,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WC203V
2056,VCF8417,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VCF8417
2057,NDB71751,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,NDB71751
2058,BJJ9168,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BJJ9168
2059,MBV6694K,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,MBV6694K
2060,RAD3451,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,RAD3451
2061,VDX1965,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VDX1965
2062,WVA7628,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WVA7628
2063,WWM3278,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WWM3278
2064,VEB3382,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VEB3382
2065,WC8854V,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WC8854V
2066,WA802M,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WA802M
2067,VOK5056,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VOK5056
2068,WQY7136,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WQY7136
2069,WB6909N,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WB6909N
2070,KQ9501Q,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,KQ9501Q
2071,SME8278,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,SME8278
2072,VHB3494,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VHB3494
2073,WUW7999,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WUW7999
2074,SMC9335,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,SMC9335
2075,QMJ15,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,QMJ15
2076,VG2192,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VG2192
2077,VEW3988,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VEW3988
2078,WA3927T,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WA3927T
2079,VGA6477,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VGA6477
2080,WA326R,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WA326R
2081,VCG3863,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VCG3863
2082,VV8189,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VV8189
2083,RAM8685,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,RAM8685
2084,VHL8028,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VHL8028
2085,VEK3988,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VEK3988
2086,BQT9155,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BQT9155
2087,VE1224,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VE1224
2088,VAY4640,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VAY4640
2089,VJK8896,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJK8896
2090,WJV3822,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WJV3822
2091,BMY2552,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BMY2552
2092,VBQ8528,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VBQ8528
2093,AKK1568,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,AKK1568
2094,WWX8928,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WWX8928
2095,WA6692W,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WA6692W
2096,WQK7703,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WQK7703
2097,JPS9122,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,JPS9122
2098,WB5056N,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WB5056N
2099,W8238F,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,W8238F
2100,WTQ5382,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WTQ5382
2101,KV3443E,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,KV3443E
2102,WSW5292,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WSW5292
2103,PQD2194,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,PQD2194
2104,WA2252E,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WA2252E
2105,BMN8907,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BMN8907
2106,W4757E,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,W4757E
2107,WYT9345,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WYT9345
2108,VGM719,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VGM719
2109,SU886H,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,SU886H
2110,WYB2230,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WYB2230
2111,BLB6688,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BLB6688
2112,VEH6925,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VEH6925
2113,WPB7199,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WPB7199
2114,BPS5798,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BPS5798
2115,WA9779A,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WA9779A
2116,BQT3889,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BQT3889
2117,AMG1260,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,AMG1260
2118,WB3291R,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WB3291R
2119,VAS6966,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VAS6966
2120,VHD3383,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VHD3383
2121,WWY9015,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WWY9015
2122,ASL6667,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,ASL6667
2123,WB7230K,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WB7230K
2124,KEK5195,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,KEK5195
2125,VFM3676,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VFM3676
2126,WPT2320,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WPT2320
2127,VD3175,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VD3175
2128,VFK7092,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VFK7092
2129,WSX8844,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WSX8844
2130,BMH4223,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BMH4223
2131,SD9525P,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,SD9525P
2132,WUK8012,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WUK8012
2133,VFU7940,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VFU7940
2134,QAY2404,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,QAY2404
2135,VGH8550,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VGH8550
2136,NDC2060,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,NDC2060
2137,WUL628,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WUL628
2138,WPB5522,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WPB5522
2139,VK6891,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VK6891
2140,BPC5867,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BPC5867
2141,VGH5030,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VGH5030
2142,JTR2605,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,JTR2605
2143,VEJ443,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VEJ443
2144,DS5151,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,DS5151
2145,WXM6585,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WXM6585
2146,RAF4382,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,RAF4382
2147,ALT9769,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,ALT9769
2148,VHJ6891,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VHJ6891
2149,WA268S,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WA268S
2150,JRB7828,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,JRB7828
2151,NDA3424,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,NDA3424
2152,BMT5854,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BMT5854
